Date,Equity
2020-01-01,1000.0
2020-01-02,1000.0
2020-01-03,1000.0
2020-01-04,1000.0
2020-01-05,1000.0
2020-01-06,1000.0
2020-01-07,1000.0
2020-01-08,1000.0
2020-01-10,1000.0
2020-01-11,1000.0
2020-01-12,1000.0
2020-01-13,989.3227899432279
2020-01-14,1065.9696958635964
2020-01-15,1055.6059529606162
2020-01-16,1028.711385171693
2020-01-17,1024.0207633945088
2020-01-18,1024.0207633945088
2020-01-19,994.8479364653563
2020-01-20,994.8479364653563
2020-01-21,994.8479364653563
2020-01-22,994.8479364653563
2020-01-24,994.8479364653563
2020-01-25,994.8479364653563
2020-01-26,994.8479364653563
2020-01-27,983.4585904559153
2020-01-28,983.4585904559153
2020-01-29,983.4585904559153
2020-01-30,983.4585904559153
2020-01-31,983.4585904559153
2020-02-01,983.4585904559153
2020-02-02,983.4585904559153
2020-02-03,983.4585904559153
2020-02-04,983.4585904559153
2020-02-05,998.4054233889626
2020-02-07,998.4054233889626
2020-02-08,998.4054233889626
2020-02-09,997.8409924501448
2020-02-10,992.3162256348928
2020-02-11,915.2283866431435
2020-02-12,936.0901466277784
2020-02-13,936.0901466277784
2020-02-14,921.8070471302144
2020-02-15,947.9753681479534
2020-02-16,947.9753681479534
2020-02-17,870.4520068343033
2020-02-18,870.4520068343033
2020-02-19,870.4520068343033
2020-02-21,870.4520068343033
2020-02-22,870.4520068343033
2020-02-23,884.0517805502474
2020-02-24,882.0723693192757
2020-02-25,902.0504404476319
2020-02-26,949.3830400482998
2020-02-27,949.3830400482998
2020-02-28,949.3830400482998
2020-02-29,949.3830400482998
2020-03-01,949.3830400482998
2020-03-02,949.3830400482998
2020-03-03,949.3830400482998
2020-03-04,949.3830400482998
2020-03-05,949.3830400482998
2020-03-06,949.3830400482998
2020-03-07,949.3830400482998
2020-03-08,1035.4240775355709
2020-03-09,1035.4240775355709
2020-03-10,1035.4240775355709
2020-03-11,1007.6052195398821
2020-03-12,1348.2596722407914
2020-03-13,1430.0572165361627
2020-03-14,1520.427153835552
2020-03-15,1521.5812527083156
2020-03-16,1450.717570093282
2020-03-17,1421.1075261763733
2020-03-18,1341.4271206788753
2020-03-19,1408.6132415172751
2020-03-20,1320.742180566452
2020-03-21,1320.742180566452
2020-03-22,1368.905900917798
2020-03-23,1419.8126755893688
2020-03-24,1419.8126755893688
2020-03-25,1402.2344312811042
2020-03-27,1402.2344312811042
2020-03-28,1380.71066542445
2020-03-29,1380.71066542445
2020-03-30,1404.1186465231992
2020-03-31,1404.1186465231992
2020-04-01,1304.4420070659
2020-04-02,1304.4420070659
2020-04-03,1304.4420070659
2020-04-04,1304.4420070659
2020-04-05,1304.4420070659
2020-04-06,1489.2983811778656
2020-04-07,1489.2983811778656
2020-04-08,1489.2983811778656
2020-04-10,1482.698348724493
2020-04-11,1482.698348724493
2020-04-12,1482.698348724493
2020-04-13,1482.698348724493
2020-04-14,1482.698348724493
2020-04-15,1482.698348724493
2020-04-16,1482.698348724493
2020-04-17,1482.698348724493
2020-04-18,1500.4357665381415
2020-04-19,1500.4357665381415
2020-04-20,1500.4357665381415
2020-04-21,1500.4357665381415
2020-04-22,1500.4357665381415
2020-04-24,1500.4357665381415
2020-04-25,1500.4357665381415
2020-04-26,1500.4357665381415
2020-04-27,1500.4357665381415
2020-04-28,1500.4357665381415
2020-04-29,1564.772900387921
2020-04-30,1464.568309871292
2020-05-01,1464.568309871292
2020-05-02,1464.568309871292
2020-05-03,1464.568309871292
2020-05-04,1419.015426110206
2020-05-05,1419.015426110206
2020-05-06,1419.015426110206
2020-05-07,1419.015426110206
2020-05-08,1419.015426110206
2020-05-09,1419.015426110206
2020-05-10,1426.4089061069365
2020-05-11,1426.4089061069365
2020-05-12,1426.4089061069365
2020-05-13,1426.4089061069365
2020-05-15,1426.4089061069365
2020-05-16,1426.4089061069365
2020-05-17,1426.4089061069365
2020-05-18,1426.4089061069365
2020-05-19,1426.4089061069365
2020-05-20,1426.4089061069365
2020-05-21,1426.4089061069365
2020-05-22,1426.4089061069365
2020-05-23,1426.4089061069365
2020-05-24,1426.4089061069365
2020-05-25,1426.4089061069365
2020-05-26,1426.4089061069365
2020-05-27,1426.4089061069365
2020-05-29,1426.4089061069365
2020-05-30,1426.4089061069365
2020-05-31,1426.4089061069365
2020-06-01,1426.4089061069365
2020-06-02,1411.1634002859225
2020-06-03,1411.1634002859225
2020-06-04,1411.1634002859225
2020-06-05,1411.1634002859225
2020-06-06,1411.1634002859225
2020-06-07,1411.1634002859225
2020-06-08,1411.1634002859225
2020-06-09,1411.1634002859225
2020-06-10,1411.1634002859225
2020-06-11,1411.1634002859225
2020-06-12,1411.1634002859225
2020-06-13,1411.1634002859225
2020-06-14,1411.1634002859225
2020-06-15,1411.1634002859225
2020-06-16,1411.1634002859225
2020-06-17,1411.1634002859225
2020-06-19,1411.1634002859225
2020-06-20,1411.1634002859225
2020-06-21,1411.1634002859225
2020-06-22,1411.1634002859225
2020-06-23,1411.1634002859225
2020-06-24,1411.1634002859225
2020-06-25,1411.1634002859225
2020-06-26,1411.1634002859225
2020-06-27,1411.1634002859225
2020-06-28,1411.1634002859225
2020-06-29,1411.1634002859225
2020-06-30,1411.1634002859225
2020-07-01,1411.1634002859225
2020-07-03,1411.1634002859225
2020-07-04,1411.1634002859225
2020-07-05,1411.1634002859225
2020-07-06,1411.1634002859225
2020-07-07,1411.1634002859225
2020-07-08,1409.7372245090378
2020-07-09,1409.7372245090378
2020-07-10,1409.7372245090378
2020-07-11,1409.7372245090378
2020-07-12,1409.7372245090378
2020-07-13,1409.7372245090378
2020-07-14,1409.7372245090378
2020-07-15,1409.7372245090378
2020-07-17,1409.7372245090378
2020-07-18,1409.7372245090378
2020-07-19,1409.7372245090378
2020-07-20,1409.7372245090378
2020-07-21,1409.7372245090378
2020-07-22,1409.7372245090378
2020-07-23,1409.7372245090378
2020-07-24,1409.7372245090378
2020-07-25,1475.3074864645628
2020-07-26,1471.0706606540944
2020-07-27,1503.5465122570445
2020-07-28,1506.0081666206875
2020-07-29,1506.0081666206875
2020-07-30,1498.348064223319
2020-07-31,1497.1230788754578
2020-08-01,1543.828027723332
2020-08-02,1561.0913531012477
2020-08-03,1546.9455248038666
2020-08-04,1546.9455248038666
2020-08-05,1547.8378902708582
2020-08-06,1547.8378902708582
2020-08-07,1547.8378902708582
2020-08-08,1551.7899571773896
2020-08-09,1551.7899571773896
2020-08-10,1533.012441753526
2020-08-11,1550.661139697103
2020-08-12,1550.661139697103
2020-08-13,1550.661139697103
2020-08-14,1550.661139697103
2020-08-15,1550.953105183657
2020-08-16,1606.6773363292157
2020-08-17,1593.6932959747069
2020-08-18,1581.4164002965128
2020-08-19,1581.4164002965128
2020-08-21,1581.4164002965128
2020-08-22,1581.4164002965128
2020-08-23,1581.4164002965128
2020-08-24,1569.698676366605
2020-08-25,1574.3545622710824
2020-08-26,1574.3545622710824
2020-08-28,1574.3545622710824
2020-08-29,1574.3545622710824
2020-08-30,1574.3545622710824
2020-08-31,1574.3545622710824
2020-09-01,1574.3545622710824
2020-09-02,1574.3545622710824
2020-09-03,1574.3545622710824
2020-09-04,1574.3545622710824
2020-09-05,1574.3545622710824
2020-09-06,1574.3545622710824
2020-09-07,1574.3545622710824
2020-09-08,1585.812193204316
2020-09-09,1585.812193204316
2020-09-11,1585.812193204316
2020-09-12,1585.812193204316
2020-09-13,1585.812193204316
2020-09-14,1585.812193204316
2020-09-15,1585.812193204316
2020-09-16,1585.812193204316
2020-09-17,1585.812193204316
2020-09-18,1585.812193204316
2020-09-19,1585.812193204316
2020-09-20,1585.812193204316
2020-09-21,1585.812193204316
2020-09-22,1585.812193204316
2020-09-23,1585.812193204316
2020-09-25,1585.812193204316
2020-09-26,1585.812193204316
2020-09-27,1585.812193204316
2020-09-28,1585.812193204316
2020-09-29,1585.812193204316
2020-09-30,1585.812193204316
2020-10-01,1585.812193204316
2020-10-02,1585.812193204316
2020-10-03,1585.812193204316
2020-10-04,1585.812193204316
2020-10-05,1585.812193204316
2020-10-06,1585.812193204316
2020-10-07,1585.812193204316
2020-10-08,1585.812193204316
2020-10-09,1585.812193204316
2020-10-10,1550.4590725930962
2020-10-11,1537.2076120465492
2020-10-12,1537.2076120465492
2020-10-13,1537.2076120465492
2020-10-14,1537.2076120465492
2020-10-15,1537.2076120465492
2020-10-16,1537.2076120465492
2020-10-17,1537.2076120465492
2020-10-18,1537.2076120465492
2020-10-19,1537.2076120465492
2020-10-20,1537.2076120465492
2020-10-21,1604.4158264358825
2020-10-22,1582.2774201076945
2020-10-23,1582.2774201076945
2020-10-24,1583.2203067314194
2020-10-25,1558.0387246939922
2020-10-26,1558.0387246939922
2020-10-27,1551.7126121898314
2020-10-28,1537.1748439192465
2020-10-29,1537.1748439192465
2020-10-30,1537.1748439192465
2020-10-31,1523.2095267141724
2020-11-01,1523.2095267141724
2020-11-02,1523.2095267141724
2020-11-03,1523.2095267141724
2020-11-04,1454.123809462353
2020-11-05,1484.3134332838888
2020-11-06,1515.6826208634402
2020-11-07,1532.0828870105058
2020-11-08,1530.6467157195177
2020-11-09,1495.9274927992524
2020-11-10,1495.9274927992524
2020-11-11,1491.3899637072009
2020-11-13,1491.3899637072009
2020-11-14,1474.9669738132998
2020-11-15,1474.9669738132998
2020-11-16,1491.0185417063083
2020-11-17,1504.7264089974324
2020-11-18,1502.088132921923
2020-11-19,1509.5050072933886
2020-11-20,1523.7919607776455
2020-11-21,1533.0655047856142
2020-11-22,1484.6201604920504
2020-11-23,1517.068353581327
2020-11-24,1509.64206009721
2020-11-25,1509.64206009721
2020-11-26,1539.3521904302474
2020-11-27,1471.7266177362271
2020-11-28,1471.7266177362271
2020-11-29,1471.7266177362271
2020-11-30,1508.798126473247
2020-12-01,1539.5257312043357
2020-12-02,1527.1982204261008
2020-12-03,1527.1982204261008
2020-12-04,1542.9646632834756
2020-12-05,1538.7362574768458
2020-12-06,1538.7362574768458
2020-12-07,1538.7362574768458
2020-12-08,1580.206432259779
2020-12-09,1517.911178980133
2020-12-11,1517.911178980133
2020-12-12,1517.911178980133
2020-12-13,1517.911178980133
2020-12-14,1517.911178980133
2020-12-15,1517.911178980133
2020-12-16,1576.5437963420384
2020-12-17,1592.437348552222
2020-12-18,1592.437348552222
2020-12-19,1482.463194711115
2020-12-20,1482.463194711115
2020-12-21,1499.2248685870493
2020-12-22,1522.6833740321417
2020-12-23,1579.2470967406728
2020-12-24,1601.9294776189267
2020-12-25,1601.9294776189267
2020-12-26,1647.082113406358
2020-12-27,1545.4644921314361
2020-12-28,1539.3036407951467
2020-12-29,1476.053061855771
2020-12-30,1486.3198990975732
2020-12-31,1486.3198990975732
